date,ndvi_mean_wt,ndvi_mean_it,site
2022-07-10,0.5169305808619025,0.5365894472024413,TGC1
2022-07-20,0.7159022125820235,0.697510403617554,TGC1
2022-07-20,0.7159022125820235,0.6984795514139861,TGC1
2022-07-20,0.7173467857574842,0.697510403617554,TGC1
2022-07-20,0.7173467857574842,0.6984795514139861,TGC1
2022-08-03,0.7447679987951723,0.7115504693561069,TGC1
2022-08-03,0.7447679987951723,0.7233661619702036,TGC1
2022-08-03,0.7598173506308578,0.7115504693561069,TGC1
2022-08-03,0.7598173506308578,0.7233661619702036,TGC1
2023-08-04,0.7440485930051413,0.7125278729516215,TGC1
2023-08-04,0.7440485930051413,0.7177995415320447,TGC1
2023-08-04,0.7513458593869267,0.7125278729516215,TGC1
2023-08-04,0.7513458593869267,0.7177995415320447,TGC1
2024-06-08,0.3382188922018023,0.4329100333765994,TGC1
2024-06-08,0.3217784552126678,0.4329100333765994,TGC1
2024-06-11,0.3570390544368129,0.4627930380851018,TGC1
2024-06-11,0.3570390544368129,0.460254112630045,TGC1
2024-06-11,0.352077837708158,0.4627930380851018,TGC1
2024-06-11,0.352077837708158,0.460254112630045,TGC1
2024-06-13,0.3892757509890335,0.487951374378195,TGC1
2024-06-13,0.3892757509890335,0.4833725812323886,TGC1
2024-06-13,0.3871881686004205,0.487951374378195,TGC1
2024-06-13,0.3871881686004205,0.4833725812323886,TGC1
2024-06-14,0.4123131680158829,0.505252982453625,TGC1
2024-06-14,0.4123131680158829,0.5049458646462855,TGC1
2024-06-14,0.4081570258013551,0.505252982453625,TGC1
2024-06-14,0.4081570258013551,0.5049458646462855,TGC1
2024-06-19,0.4798069654997097,0.559175860280754,TGC1
2024-06-19,0.4798069654997097,0.5574808487894433,TGC1
2024-06-19,0.4772609148273938,0.559175860280754,TGC1
2024-06-19,0.4772609148273938,0.5574808487894433,TGC1
2024-06-21,0.5092749457534674,0.5676799144776687,TGC1
2024-06-21,0.5092749457534674,0.5689499800746667,TGC1
2024-06-21,0.5106444954019926,0.5676799144776687,TGC1
2024-06-21,0.5106444954019926,0.5689499800746667,TGC1
2024-07-23,0.7501919443164679,0.7086323664379517,TGC1
2024-07-23,0.7501919443164679,0.7127375299953703,TGC1
2024-07-23,0.755880870984766,0.7086323664379517,TGC1
2024-07-23,0.755880870984766,0.7127375299953703,TGC1
2024-07-24,0.7065458542781883,0.68969027275909,TGC1
2024-08-05,0.7583303925626296,0.7124861923905323,TGC1
2024-08-30,0.3955205817820178,0.2922985726685217,TGC1
2025-06-18,0.3181166435149385,0.4377328183068932,TGC1
2025-06-18,0.3181166435149385,0.4418299158115037,TGC1
2025-06-18,0.3202117805954321,0.4377328183068932,TGC1
2025-06-18,0.3202117805954321,0.4418299158115037,TGC1
2025-06-19,0.335817485547386,0.4612201101967692,TGC1
2025-06-19,0.335817485547386,0.455498521468343,TGC1
2025-06-19,0.3327002393081877,0.4612201101967692,TGC1
2025-06-19,0.3327002393081877,0.455498521468343,TGC1
2025-07-01,0.6268347067281909,0.6251777994200022,TGC1
2025-07-03,0.6446018482374857,0.6376716774361835,TGC1
2025-07-03,0.6446018482374857,0.6544497695426625,TGC1
2025-07-03,0.6687708476651768,0.6376716774361835,TGC1
2025-07-03,0.6687708476651768,0.6544497695426625,TGC1
2025-07-04,0.6437532191751728,0.6290560958788142,TGC1
2025-07-04,0.6437532191751728,0.6688237277072604,TGC1
2025-07-04,0.6986746268659362,0.6290560958788142,TGC1
2025-07-04,0.6986746268659362,0.6688237277072604,TGC1
2025-07-06,0.6916130108339418,0.6761875528626254,TGC1
